real,predict,a,b,c,d
237.97149319310847,234.1375,a3,b4,c4,d7
-0.0,993.0,a3,b4,c4,d2
180.02736007378536,192.8775,a3,b4,c4,d8
1.4148996430874132,1.53,a3,b4,c2,d1
1.1381093081483045,1.5325000000000002,a3,b4,c2,d4
0.0,0.0,a3,b4,c2,d9
30.74637422667873,22.9275,a3,b4,c2,d5
1.4591980340546733,1.5275,a3,b4,c2,d3
14.294948171725672,12.0,a3,b4,c2,d10
26.785034162879423,22.8575,a3,b4,c2,d6
1.511267532620982,1.7399999999999998,a3,b4,c2,d7
-0.0,23.0,a3,b4,c2,d2
1.0903799080097003,1.715,a3,b4,c2,d8
0.0,0.0,a3,b4,c10,d1
0.0,0.0,a3,b4,c10,d4
0.0,0.0,a3,b4,c10,d9
0.0,0.0,a3,b4,c10,d5
0.0,0.0,a3,b4,c10,d3
0.0,0.0,a3,b4,c10,d10
0.0,0.0,a3,b4,c10,d6
0.0,0.0,a3,b4,c10,d7
0.0,0.0,a3,b4,c10,d2
0.0,0.0,a3,b4,c10,d8
2.6854176408216954,2.5775,a3,b16,c5,d1
2.7642843416629934,2.5575,a3,b16,c5,d4
0.0,0.0,a3,b16,c5,d9
0.7235491498127106,1.04,a3,b16,c5,d5
2.9921880398785983,2.545,a3,b16,c5,d3
1.2456479780151413,1.0,a3,b16,c5,d10
0.8807835325518004,1.05,a3,b16,c5,d6
2.444533643801034,2.5475,a3,b16,c5,d7
-0.0,1.0,a3,b16,c5,d2
2.76446294691276,2.62,a3,b16,c5,d8
3.30699446493599,3.2575,a3,b16,c6,d1
2.1881488904857744,3.26,a3,b16,c6,d4
0.0,0.0,a3,b16,c6,d9
1.3469182863563764,1.39,a3,b16,c6,d5
3.3035298954554047,3.2475,a3,b16,c6,d3
0.9351935999975296,1.0,a3,b16,c6,d10
0.7912797886560979,1.3925,a3,b16,c6,d6
3.533746060355638,3.2575,a3,b16,c6,d7
-0.0,1.0,a3,b16,c6,d2
1.3722896071970412,1.9175,a3,b16,c6,d8
6.445208066762269,8.0,a3,b16,c1,d1
7.318854899301718,8.0,a3,b16,c1,d4
0.0,0.0,a3,b16,c1,d9
148.68869353218926,146.0,a3,b16,c1,d5
9.505820395959525,8.0,a3,b16,c1,d3
35.36693047347296,40.0,a3,b16,c1,d10
149.28733831698872,146.0,a3,b16,c1,d6
5.986545728036324,6.0,a3,b16,c1,d7
-0.0,146.0,a3,b16,c1,d2
4.807167089999274,6.0,a3,b16,c1,d8
1.4497377582481097,2.0125,a3,b16,c3,d1
2.029467054312573,1.9975,a3,b16,c3,d4
0.0,0.0,a3,b16,c3,d9
11.047738035449507,9.7825,a3,b16,c3,d5
1.784886041245477,1.9975,a3,b16,c3,d3
4.237613604731248,4.0,a3,b16,c3,d10
7.2178388489844485,9.825,a3,b16,c3,d6
0.9514823615866008,1.125,a3,b16,c3,d7
-0.0,10.0,a3,b16,c3,d2
0.896532685137188,0.9975,a3,b16,c3,d8
1.132168047168896,1.105,a3,b16,c7,d1
1.0766889379667253,1.0950000000000002,a3,b16,c7,d4
0.0,0.0,a3,b16,c7,d9
0.8010193897803694,0.9975,a3,b16,c7,d5
1.0213582066182534,1.105,a3,b16,c7,d3
1.1891704303746025,1.0,a3,b16,c7,d10
0.8524930049950623,1.0125,a3,b16,c7,d6
2.2790366315497548,1.8725,a3,b16,c7,d7
-0.0,1.0,a3,b16,c7,d2
1.7296179244938803,1.5975,a3,b16,c7,d8
0.0,0.0,a3,b16,c8,d1
0.0,0.0,a3,b16,c8,d4
0.0,0.0,a3,b16,c8,d9
0.448135614666111,0.4525,a3,b16,c8,d5
0.0,0.0,a3,b16,c8,d3
1.0461925134703192,1.0,a3,b16,c8,d10
0.3907689999312094,0.4525,a3,b16,c8,d6
0.0,0.0,a3,b16,c8,d7
-0.0,0.0,a3,b16,c8,d2
0.0,0.0,a3,b16,c8,d8
0.0,0.0,a3,b16,c9,d1
0.0,0.0,a3,b16,c9,d4
0.0,0.0,a3,b16,c9,d9
0.0,0.0,a3,b16,c9,d5
0.0,0.0,a3,b16,c9,d3
0.0,0.0,a3,b16,c9,d10
0.0,0.0,a3,b16,c9,d6
0.0,0.0,a3,b16,c9,d7
0.0,0.0,a3,b16,c9,d2
0.0,0.0,a3,b16,c9,d8
65.30521368467467,70.55999999999997,a3,b16,c4,d1
74.19435109508088,70.53750000000002,a3,b16,c4,d4
0.0,0.0,a3,b16,c4,d9
415.19967827159655,419.4225,a3,b16,c4,d5
75.63786166677409,70.505,a3,b16,c4,d3
112.40297113665731,109.0,a3,b16,c4,d10
453.3843503654342,417.0925,a3,b16,c4,d6
56.931601398860295,63.365,a3,b16,c4,d7
-0.0,419.0,a3,b16,c4,d2
59.33078654775479,49.2775,a3,b16,c4,d8
1.9111289543497447,1.43,a3,b16,c2,d1
1.4043714492136832,1.4275,a3,b16,c2,d4
0.0,0.0,a3,b16,c2,d9
1.39137534548067,1.2625,a3,b16,c2,d5
1.4005343703653026,1.43,a3,b16,c2,d3
0.9673432156135906,1.0,a3,b16,c2,d10
1.3180629081842978,1.2525,a3,b16,c2,d6
1.8919147251150492,1.4425,a3,b16,c2,d7
-0.0,1.0,a3,b16,c2,d2
1.177291679517391,1.2325,a3,b16,c2,d8
0.0,0.0,a3,b16,c10,d1
0.0,0.0,a3,b16,c10,d4
0.0,0.0,a3,b16,c10,d9
0.0,0.0,a3,b16,c10,d5
0.0,0.0,a3,b16,c10,d3
0.0,0.0,a3,b16,c10,d10
0.0,0.0,a3,b16,c10,d6
0.0,0.0,a3,b16,c10,d7
0.0,0.0,a3,b16,c10,d2
0.0,0.0,a3,b16,c10,d8
0.8435753583960908,1.3025,a3,b28,c5,d1
1.0566226118652733,1.3050000000000002,a3,b28,c5,d4
0.0,0.0,a3,b28,c5,d9
1.2594349658477304,1.0650000000000002,a3,b28,c5,d5
1.346366350131235,1.31,a3,b28,c5,d3
1.2160281177775258,1.0,a3,b28,c5,d10
1.0580054440791746,1.0499999999999998,a3,b28,c5,d6
1.6044305499517864,1.2975,a3,b28,c5,d7
-0.0,1.0,a3,b28,c5,d2
0.8425856769526116,0.9775,a3,b28,c5,d8
1.2544427590693448,1.21,a3,b28,c6,d1
1.0944324099795568,1.2,a3,b28,c6,d4
0.0,0.0,a3,b28,c6,d9
0.9624641509161924,1.0325000000000002,a3,b28,c6,d5
1.1739117698128034,1.2,a3,b28,c6,d3
0.9479159038225992,1.0,a3,b28,c6,d10
0.7651232698133791,1.035,a3,b28,c6,d6
0.8908189063041444,1.2225,a3,b28,c6,d7
-0.0,1.0,a3,b28,c6,d2
1.2582589825931143,1.205,a3,b28,c6,d8
6.458224410826743,5.0,a3,b28,c1,d1
4.479779793108744,5.0,a3,b28,c1,d4
0.0,0.0,a3,b28,c1,d9
64.57579905889109,68.0,a3,b28,c1,d5
4.252897491258326,5.0,a3,b28,c1,d3
24.014838211837834,23.0,a3,b28,c1,d10
74.57820808346537,68.0,a3,b28,c1,d6
2.530465441208502,3.0,a3,b28,c1,d7
-0.0,68.0,a3,b28,c1,d2
1.815136916460505,2.0,a3,b28,c1,d8
0.8822556558527458,0.9925,a3,b28,c3,d1
0.9521268622019212,1.0025,a3,b28,c3,d4
0.0,0.0,a3,b28,c3,d9
2.2186840486165464,2.4975,a3,b28,c3,d5
1.2551940015825571,1.0,a3,b28,c3,d3
2.3730122999263137,2.0,a3,b28,c3,d10
2.581934255368896,2.4975,a3,b28,c3,d6
1.156606991847374,0.995,a3,b28,c3,d7
-0.0,3.0,a3,b28,c3,d2
1.1488727127203868,0.9975,a3,b28,c3,d8
1.9474940608484543,1.805,a3,b28,c7,d1
1.6277645119899793,1.8200000000000005,a3,b28,c7,d4
0.0,0.0,a3,b28,c7,d9
0.9590089463938096,1.3875,a3,b28,c7,d5
1.933026335051353,1.8075,a3,b28,c7,d3
0.9809531521880462,1.0,a3,b28,c7,d10
1.3707731422071583,1.385,a3,b28,c7,d6
1.4888650695968182,1.6699999999999997,a3,b28,c7,d7
-0.0,1.0,a3,b28,c7,d2
1.5287581964880397,1.67,a3,b28,c7,d8
0.0,0.0,a3,b28,c8,d1
0.0,0.0,a3,b28,c8,d4
0.0,0.0,a3,b28,c8,d9
0.32558882764387675,0.28500000000000003,a3,b28,c8,d5
0.0,0.0,a3,b28,c8,d3
0.0,0.0,a3,b28,c8,d10
0.2601423560352245,0.28750000000000003,a3,b28,c8,d6
0.0,0.0,a3,b28,c8,d7
-0.0,0.0,a3,b28,c8,d2
0.0,0.0,a3,b28,c8,d8
0.0,0.0,a3,b28,c9,d1
0.0,0.0,a3,b28,c9,d4
0.0,0.0,a3,b28,c9,d9
0.0,0.0,a3,b28,c9,d5
0.0,0.0,a3,b28,c9,d3
0.0,0.0,a3,b28,c9,d10
0.0,0.0,a3,b28,c9,d6
0.0,0.0,a3,b28,c9,d7
0.0,0.0,a3,b28,c9,d2
0.0,0.0,a3,b28,c9,d8
3.2328878420605487,2.915,a3,b28,c4,d1
2.6230346355529863,2.9325,a3,b28,c4,d4
0.0,0.0,a3,b28,c4,d9
34.195273234026644,29.545,a3,b28,c4,d5
2.8042679130963832,2.9125,a3,b28,c4,d3
8.753724739137747,9.0,a3,b28,c4,d10
29.13902674157965,29.5825,a3,b28,c4,d6
2.445576279521486,2.4825,a3,b28,c4,d7
-0.0,30.0,a3,b28,c4,d2
2.4942351281281154,2.5125,a3,b28,c4,d8
1.0756049577344282,1.0425,a3,b28,c2,d1
1.034639320913728,1.0275,a3,b28,c2,d4
0.0,0.0,a3,b28,c2,d9
1.6993244490939683,1.545,a3,b28,c2,d5
0.9628361485873588,1.04,a3,b28,c2,d3
0.0,0.0,a3,b28,c2,d10
1.4119005291973892,1.5475,a3,b28,c2,d6
1.0424363015654048,1.035,a3,b28,c2,d7
-0.0,2.0,a3,b28,c2,d2
0.9737684378096486,1.03,a3,b28,c2,d8
0.0,0.0,a3,b28,c10,d1
0.0,0.0,a3,b28,c10,d4
0.0,0.0,a3,b28,c10,d9
0.0,0.0,a3,b28,c10,d5
0.0,0.0,a3,b28,c10,d3
0.0,0.0,a3,b28,c10,d10
0.0,0.0,a3,b28,c10,d6
0.0,0.0,a3,b28,c10,d7
0.0,0.0,a3,b28,c10,d2
0.0,0.0,a3,b28,c10,d8
0.0,0.0,a3,b29,c5,d1
0.0,0.0,a3,b29,c5,d4
0.0,0.0,a3,b29,c5,d9
0.0,0.0,a3,b29,c5,d5
0.0,0.0,a3,b29,c5,d3
0.0,0.0,a3,b29,c5,d10
0.0,0.0,a3,b29,c5,d6
0.0,0.0,a3,b29,c5,d7
0.0,0.0,a3,b29,c5,d2
0.0,0.0,a3,b29,c5,d8
1.0195618375220543,1.0625,a3,b29,c6,d1
1.0554061130853336,1.06,a3,b29,c6,d4
0.0,0.0,a3,b29,c6,d9
1.1408744690039467,0.9975,a3,b29,c6,d5
1.181936063330402,1.0525,a3,b29,c6,d3
2.385014997927252,2.0,a3,b29,c6,d10
1.1054889729680948,1.0,a3,b29,c6,d6
0.9615831242501442,1.0875,a3,b29,c6,d7
-0.0,1.0,a3,b29,c6,d2
1.350674811186659,1.0750000000000002,a3,b29,c6,d8
2.051428971857718,2.0,a3,b29,c1,d1
1.6985041421084888,2.0,a3,b29,c1,d4
0.0,0.0,a3,b29,c1,d9
44.37832046975925,47.0,a3,b29,c1,d5
1.70410321237601,2.0,a3,b29,c1,d3
15.630853867217908,17.0,a3,b29,c1,d10
41.35664118309871,47.0,a3,b29,c1,d6
2.24740710442526,2.0,a3,b29,c1,d7
-0.0,47.0,a3,b29,c1,d2
0.9369855754038444,1.0,a3,b29,c1,d8
0.954007029750288,1.0225,a3,b29,c3,d1
1.035279559263073,1.035,a3,b29,c3,d4
0.0,0.0,a3,b29,c3,d9
1.0744867195224268,1.6725,a3,b29,c3,d5
1.1135406329168147,1.025,a3,b29,c3,d3
0.962224086829986,1.0,a3,b29,c3,d10
1.7957704986865028,1.6774999999999998,a3,b29,c3,d6
1.3323584754724709,1.335,a3,b29,c3,d7
-0.0,2.0,a3,b29,c3,d2
0.9895196524093512,1.355,a3,b29,c3,d8
0.9811924925266662,0.945,a3,b29,c7,d1
1.020129286106583,0.93,a3,b29,c7,d4
0.0,0.0,a3,b29,c7,d9
0.878779862302063,1.0025,a3,b29,c7,d5
0.9599231282093119,0.935,a3,b29,c7,d3
1.3137951760538424,1.0,a3,b29,c7,d10
0.9627375884131802,1.0025,a3,b29,c7,d6
1.1937292336176015,0.9325,a3,b29,c7,d7
-0.0,1.0,a3,b29,c7,d2
0.9407838202496174,0.9275,a3,b29,c7,d8
0.5646536760233886,0.77,a3,b29,c8,d1
0.8230591136050303,0.775,a3,b29,c8,d4
0.0,0.0,a3,b29,c8,d9
0.7354504983799736,0.71,a3,b29,c8,d5
0.7948114345678778,0.7775000000000001,a3,b29,c8,d3
0.8027042754155003,1.0,a3,b29,c8,d10
0.6545274608542697,0.7025,a3,b29,c8,d6
0.7107442336369608,0.77,a3,b29,c8,d7
-0.0,1.0,a3,b29,c8,d2
0.8591827615342422,0.77,a3,b29,c8,d8
0.0,0.0,a3,b29,c9,d1
0.0,0.0,a3,b29,c9,d4
0.0,0.0,a3,b29,c9,d9
0.0,0.0,a3,b29,c9,d5
0.0,0.0,a3,b29,c9,d3
0.0,0.0,a3,b29,c9,d10
0.0,0.0,a3,b29,c9,d6
0.0,0.0,a3,b29,c9,d7
0.0,0.0,a3,b29,c9,d2
0.0,0.0,a3,b29,c9,d8
4.4263450901733865,3.7675,a3,b29,c4,d1
4.643282819014028,3.795,a3,b29,c4,d4
0.0,0.0,a3,b29,c4,d9
21.80113397825838,20.845,a3,b29,c4,d5
3.7229919200027823,3.8225,a3,b29,c4,d3
4.910412677881785,6.0,a3,b29,c4,d10
24.59378263159615,20.9,a3,b29,c4,d6
3.8502925110158537,3.5000000000000004,a3,b29,c4,d7
-0.0,21.0,a3,b29,c4,d2
4.15130556091985,3.015,a3,b29,c4,d8
2.3424264537719104,2.3025,a3,b29,c2,d1
2.153106561045619,2.3150000000000004,a3,b29,c2,d4
0.0,0.0,a3,b29,c2,d9
2.7722371778003563,2.6775,a3,b29,c2,d5
1.9984648748764484,2.3075,a3,b29,c2,d3
1.0557861204018326,1.0,a3,b29,c2,d10
3.1243956726484536,2.7,a3,b29,c2,d6
1.7860008423631493,2.3075,a3,b29,c2,d7
-0.0,3.0,a3,b29,c2,d2
1.1784767912543546,1.0075,a3,b29,c2,d8
0.0,0.0,a3,b29,c10,d1
0.0,0.0,a3,b29,c10,d4
0.0,0.0,a3,b29,c10,d9
0.0,0.0,a3,b29,c10,d5
0.0,0.0,a3,b29,c10,d3
0.0,0.0,a3,b29,c10,d10
0.0,0.0,a3,b29,c10,d6
0.0,0.0,a3,b29,c10,d7
0.0,0.0,a3,b29,c10,d2
0.0,0.0,a3,b29,c10,d8
1.0953767502023124,1.2775,a3,b5,c5,d1
1.191754948595499,1.2825,a3,b5,c5,d4
0.0,0.0,a3,b5,c5,d9
0.18653389580294005,0.37,a3,b5,c5,d5
1.1722087904517406,1.28,a3,b5,c5,d3
0.0,0.0,a3,b5,c5,d10
0.3832912858490203,0.3625,a3,b5,c5,d6
1.1670917577391982,1.29,a3,b5,c5,d7
-0.0,0.0,a3,b5,c5,d2
1.5030523165591152,1.2925,a3,b5,c5,d8
1.4677708459924643,1.4825,a3,b5,c6,d1
1.3012811406497704,1.48,a3,b5,c6,d4
0.0,0.0,a3,b5,c6,d9
1.6227848834244138,1.3375,a3,b5,c6,d5
1.1702782764208692,1.475,a3,b5,c6,d3
1.0061381994622316,1.0,a3,b5,c6,d10
1.6143828412533965,1.3575000000000002,a3,b5,c6,d6
1.1036575341000794,1.48,a3,b5,c6,d7
-0.0,1.0,a3,b5,c6,d2
1.2924523055861754,1.4675,a3,b5,c6,d8
1097.1048994006082,1245.0,a3,b5,c1,d1
1154.6218556116644,1237.0,a3,b5,c1,d4
0.0,0.0,a3,b5,c1,d9
133.45211293514026,109.0,a3,b5,c1,d5
1292.1379202106284,1234.0,a3,b5,c1,d3
50.03886150046654,33.0,a3,b5,c1,d10
104.86100734151795,108.0,a3,b5,c1,d6
1020.9940744524156,1102.0,a3,b5,c1,d7
-0.0,110.0,a3,b5,c1,d2
824.3667929744421,871.0,a3,b5,c1,d8
3.55952035036988,3.615,a3,b5,c3,d1
3.5700027009611994,3.61,a3,b5,c3,d4
0.0,0.0,a3,b5,c3,d9
11.153436696648429,9.9175,a3,b5,c3,d5
2.892911693331893,3.6,a3,b5,c3,d3
4.002647614210705,4.0,a3,b5,c3,d10
7.143016083294028,9.875,a3,b5,c3,d6
1.2395693348788035,1.1275,a3,b5,c3,d7
-0.0,10.0,a3,b5,c3,d2
1.1124258427414828,1.12,a3,b5,c3,d8
1.3230467166565594,1.4425,a3,b5,c7,d1
1.6304685760715678,1.455,a3,b5,c7,d4
0.0,0.0,a3,b5,c7,d9
1.0270620293583224,1.355,a3,b5,c7,d5
0.7356224952554499,1.4525,a3,b5,c7,d3
1.91887774020143,2.0,a3,b5,c7,d10
1.5917675799099018,1.3575000000000002,a3,b5,c7,d6
1.492287368545475,1.505,a3,b5,c7,d7
-0.0,1.0,a3,b5,c7,d2
1.2429431651214615,1.5074999999999998,a3,b5,c7,d8
2.4470691250349814,2.3825,a3,b5,c8,d1
2.1872417094881738,2.365,a3,b5,c8,d4
0.0,0.0,a3,b5,c8,d9
1.0415766059570866,0.9375,a3,b5,c8,d5
2.4357098561120103,2.3675,a3,b5,c8,d3
0.8593250655580341,1.0,a3,b5,c8,d10
1.153542505547683,0.9375,a3,b5,c8,d6
2.604931239781919,2.49,a3,b5,c8,d7
-0.0,1.0,a3,b5,c8,d2
2.2143709646158265,2.5075,a3,b5,c8,d8
0.0,0.0,a3,b5,c9,d1
0.0,0.0,a3,b5,c9,d4
0.0,0.0,a3,b5,c9,d9
0.0,0.0,a3,b5,c9,d5
0.0,0.0,a3,b5,c9,d3
0.0,0.0,a3,b5,c9,d10
0.0,0.0,a3,b5,c9,d6
0.0,0.0,a3,b5,c9,d7
0.0,0.0,a3,b5,c9,d2
0.0,0.0,a3,b5,c9,d8
102.69992493299202,76.145,a3,b5,c4,d1
85.53418052537141,75.00500000000002,a3,b5,c4,d4
0.0,0.0,a3,b5,c4,d9
564.5329864820402,590.53,a3,b5,c4,d5
82.6824605668191,75.2725,a3,b5,c4,d3
365.4359072703121,351.0,a3,b5,c4,d10
613.4182900377931,586.34,a3,b5,c4,d6
82.65311832657329,74.17500000000003,a3,b5,c4,d7
-0.0,594.0,a3,b5,c4,d2
72.93259481287963,66.5775,a3,b5,c4,d8
66.85741863601453,71.865,a3,b5,c2,d1
76.95353823325998,72.07749999999999,a3,b5,c2,d4
0.0,0.0,a3,b5,c2,d9
1.1507820553166999,1.395,a3,b5,c2,d5
79.3490550743655,72.72749999999998,a3,b5,c2,d3
1.1647919440482617,1.0,a3,b5,c2,d10
1.2761496193988118,1.405,a3,b5,c2,d6
77.14998590451853,71.7675,a3,b5,c2,d7
-0.0,1.0,a3,b5,c2,d2
73.18750152788957,71.745,a3,b5,c2,d8
0.0,0.0,a3,b5,c10,d1
0.0,0.0,a3,b5,c10,d4
0.0,0.0,a3,b5,c10,d9
0.0,0.0,a3,b5,c10,d5
0.0,0.0,a3,b5,c10,d3
0.0,0.0,a3,b5,c10,d10
0.0,0.0,a3,b5,c10,d6
0.0,0.0,a3,b5,c10,d7
0.0,0.0,a3,b5,c10,d2
0.0,0.0,a3,b5,c10,d8
139.20528361717817,174.825,a3,b30,c5,d1
165.712283461906,175.325,a3,b30,c5,d4
0.0,0.0,a3,b30,c5,d9
67.7206742099233,79.1575,a3,b30,c5,d5
158.1499626210314,176.3925,a3,b30,c5,d3
10.989579465336487,9.0,a3,b30,c5,d10
88.71287067908581,79.455,a3,b30,c5,d6
188.91413779224632,175.1575,a3,b30,c5,d7
-0.0,79.0,a3,b30,c5,d2
126.92566258241081,140.72500000000002,a3,b30,c5,d8
35.83840104030893,39.7975,a3,b30,c6,d1
42.09255653487232,39.89,a3,b30,c6,d4
0.0,0.0,a3,b30,c6,d9
2.0181645422675114,1.8225,a3,b30,c6,d5
45.77917345814168,40.0675,a3,b30,c6,d3
1.8633654398392665,2.0,a3,b30,c6,d10
1.5577077767764618,1.805,a3,b30,c6,d6
42.81483011677831,39.4425,a3,b30,c6,d7
-0.0,2.0,a3,b30,c6,d2
44.296754361006855,39.965,a3,b30,c6,d8
982.3440093586113,973.0,a3,b30,c1,d1
1231.2074709587548,964.0,a3,b30,c1,d4
0.0,0.0,a3,b30,c1,d9
763.4009474865442,765.0,a3,b30,c1,d5
964.5439381961426,960.0,a3,b30,c1,d3
239.17349830612145,249.0,a3,b30,c1,d10
820.5592843639278,765.0,a3,b30,c1,d6
1014.96913523047,920.0,a3,b30,c1,d7
-0.0,759.0,a3,b30,c1,d2
618.1506373987195,630.0,a3,b30,c1,d8
29.270413371401897,30.16500000000001,a3,b30,c3,d1
39.00433644270629,30.145,a3,b30,c3,d4
0.0,0.0,a3,b30,c3,d9
72.45303602192249,80.1075,a3,b30,c3,d5
29.38536975104314,30.54750000000001,a3,b30,c3,d3
20.51041219436655,19.0,a3,b30,c3,d10
66.80771064037435,79.845,a3,b30,c3,d6
1.7516845742604483,1.8525,a3,b30,c3,d7
-0.0,80.0,a3,b30,c3,d2
1.5106554242134216,1.725,a3,b30,c3,d8
3.3118600567981678,3.3350000000000004,a3,b30,c7,d1
3.2964533739271213,3.3025,a3,b30,c7,d4
0.0,0.0,a3,b30,c7,d9
0.8426746112581881,1.0175,a3,b30,c7,d5
2.961459990990279,3.3125,a3,b30,c7,d3
0.9291642411048322,1.0,a3,b30,c7,d10
0.9267160639463043,1.01,a3,b30,c7,d6
1.4231799140228851,1.7775,a3,b30,c7,d7
-0.0,1.0,a3,b30,c7,d2
1.9913171789927733,1.7950000000000002,a3,b30,c7,d8
1.2758729591827742,1.3,a3,b30,c8,d1
1.0369421500799008,1.3275,a3,b30,c8,d4
0.0,0.0,a3,b30,c8,d9
4.762272750005222,4.8875,a3,b30,c8,d5
1.3960991329852177,1.3275,a3,b30,c8,d3
5.688842952609132,5.0,a3,b30,c8,d10
4.853798249616693,4.895,a3,b30,c8,d6
1.2894921997555502,1.3175,a3,b30,c8,d7
-0.0,5.0,a3,b30,c8,d2
1.1981085449184206,1.3175,a3,b30,c8,d8
0.0,0.0,a3,b30,c9,d1
0.0,0.0,a3,b30,c9,d4
0.0,0.0,a3,b30,c9,d9
0.0,0.0,a3,b30,c9,d5
0.0,0.0,a3,b30,c9,d3
0.0,0.0,a3,b30,c9,d10
0.0,0.0,a3,b30,c9,d6
0.0,0.0,a3,b30,c9,d7
0.0,0.0,a3,b30,c9,d2
0.0,0.0,a3,b30,c9,d8
608.5323962192754,639.02,a3,b30,c4,d1
655.3584091851226,640.86,a3,b30,c4,d4
0.0,0.0,a3,b30,c4,d9
2888.209102667973,3343.53,a3,b30,c4,d5
776.0981580670277,641.55,a3,b30,c4,d3
893.7052433459853,1023.0,a3,b30,c4,d10
3263.0648522769525,3339.58,a3,b30,c4,d6
577.1695241421828,612.0575,a3,b30,c4,d7
-0.0,3299.0,a3,b30,c4,d2
469.94825778159804,452.6425,a3,b30,c4,d8
12.806977163279749,10.33,a3,b30,c2,d1
11.12916933525667,10.384999999999998,a3,b30,c2,d4
0.0,0.0,a3,b30,c2,d9
6.9433266293129,6.0150000000000015,a3,b30,c2,d5
9.69703881644782,10.2975,a3,b30,c2,d3
1.8830051099195024,2.0,a3,b30,c2,d10
5.926789301939747,6.0375,a3,b30,c2,d6
6.703223684750688,7.3000000000000025,a3,b30,c2,d7
-0.0,6.0,a3,b30,c2,d2
7.957835724358751,7.022500000000001,a3,b30,c2,d8
0.0,0.0,a3,b30,c10,d1
0.0,0.0,a3,b30,c10,d4
0.0,0.0,a3,b30,c10,d9
0.0,0.0,a3,b30,c10,d5
0.0,0.0,a3,b30,c10,d3
0.0,0.0,a3,b30,c10,d10
0.0,0.0,a3,b30,c10,d6
0.0,0.0,a3,b30,c10,d7
0.0,0.0,a3,b30,c10,d2
0.0,0.0,a3,b30,c10,d8
35.692784546193984,36.0175,a3,b31,c5,d1
32.49261504740537,35.7975,a3,b31,c5,d4
0.0,0.0,a3,b31,c5,d9
7.7495463665829645,8.25,a3,b31,c5,d5
38.3759433369822,35.945,a3,b31,c5,d3
8.57218878595911,7.0,a3,b31,c5,d10
7.8056832711427955,8.265,a3,b31,c5,d6
40.7428569411435,35.5125,a3,b31,c5,d7
-0.0,8.0,a3,b31,c5,d2
27.13872209285327,22.344999999999995,a3,b31,c5,d8
71.92254583937921,83.0875,a3,b31,c6,d1
107.69332225203705,82.5075,a3,b31,c6,d4
0.0,0.0,a3,b31,c6,d9
10.195075845068283,7.6324999999999985,a3,b31,c6,d5
76.90971350018427,82.4875,a3,b31,c6,d3
7.021444055228076,7.0,a3,b31,c6,d10
7.053152095120343,7.6575000000000015,a3,b31,c6,d6
76.10337258689106,82.195,a3,b31,c6,d7
-0.0,8.0,a3,b31,c6,d2
60.79183734274633,82.16000000000003,a3,b31,c6,d8
1463.0239225149105,1433.0,a3,b31,c1,d1
1302.006405987825,1438.0,a3,b31,c1,d4
0.0,0.0,a3,b31,c1,d9
994.9819960541153,982.0,a3,b31,c1,d5
1723.3852258122113,1432.0,a3,b31,c1,d3
285.1976300334186,296.0,a3,b31,c1,d10
829.7723798815927,983.0,a3,b31,c1,d6
1117.074763497343,1200.0,a3,b31,c1,d7
-0.0,979.0,a3,b31,c1,d2
991.5019724541097,1007.0,a3,b31,c1,d8
2.5804081304900164,2.7875,a3,b31,c3,d1
3.780447981230677,2.7750000000000004,a3,b31,c3,d4
0.0,0.0,a3,b31,c3,d9
625.9813443541991,806.8974999999997,a3,b31,c3,d5
2.8574230579345468,2.7475000000000005,a3,b31,c3,d3
127.0313669825058,155.0,a3,b31,c3,d10
819.5129903940297,806.8199999999997,a3,b31,c3,d6
1.6914590310075166,1.61,a3,b31,c3,d7
-0.0,804.0,a3,b31,c3,d2
1.419571417115331,1.4675,a3,b31,c3,d8
1.5668995014084337,1.64,a3,b31,c7,d1
1.4687367057664915,1.6375,a3,b31,c7,d4
0.0,0.0,a3,b31,c7,d9
3.7155319140286496,2.9825000000000004,a3,b31,c7,d5
1.8932361459055769,1.635,a3,b31,c7,d3
1.933035145082333,2.0,a3,b31,c7,d10
3.028406509204656,2.99,a3,b31,c7,d6
1.6228267555860634,1.325,a3,b31,c7,d7
-0.0,3.0,a3,b31,c7,d2
0.7911504050148098,1.1150000000000002,a3,b31,c7,d8
1.2324105607080489,1.2049999999999998,a3,b31,c8,d1
1.0487228460632692,1.215,a3,b31,c8,d4
0.0,0.0,a3,b31,c8,d9
1.253986045342503,1.1349999999999998,a3,b31,c8,d5
1.1361883985639685,1.225,a3,b31,c8,d3
0.9687600934375789,1.0,a3,b31,c8,d10
1.1492916669783066,1.135,a3,b31,c8,d6
1.467638049221572,1.37,a3,b31,c8,d7
-0.0,1.0,a3,b31,c8,d2
1.2920924768513569,1.16,a3,b31,c8,d8
0.0,0.0,a3,b31,c9,d1
0.0,0.0,a3,b31,c9,d4
0.0,0.0,a3,b31,c9,d9
0.0,0.0,a3,b31,c9,d5
0.0,0.0,a3,b31,c9,d3
0.0,0.0,a3,b31,c9,d10
0.0,0.0,a3,b31,c9,d6
0.0,0.0,a3,b31,c9,d7
0.0,0.0,a3,b31,c9,d2
0.0,0.0,a3,b31,c9,d8
99.01454138394642,111.4175,a3,b31,c4,d1
143.9409960951448,111.2425,a3,b31,c4,d4
0.0,0.0,a3,b31,c4,d9
390.8781976584917,458.025,a3,b31,c4,d5
141.58483041178698,110.6925,a3,b31,c4,d3
